Date,Time,SO2,NO,NO2,NOX,CO,O3,PM2.5,PM10,Temperature,RH,Solar_Rad,AQI,AQI_severity,Location
2024-07-04,14:00,218.44,181.05,379.95,321.36,4.96,0.14,163.79,288.11,31.36,91.09,872.62,237.0,Very Unhealthy,Sylhet
2024-07-04,14:00,105.37,156.1,55.91,229.52,8.98,0.11,151.02,77.91,25.12,72.54,443.66,205.0,Very Unhealthy,Mymensingh
2024-07-04,14:00,46.81,111.91,357.51,38.85,2.75,0.13,183.17,255.79,19.1,74.85,163.33,233.0,Very Unhealthy,Rangpur
2024-07-04,15:00,256.84,31.8,90.7,78.54,28.06,0.08,63.23,303.84,14.93,60.26,136.44,284.0,Very Unhealthy,Dhaka
2024-07-04,15:00,88.42,119.32,205.15,181.39,12.31,0.03,165.83,328.16,24.49,52.07,305.03,216.0,Very Unhealthy,Chattogram
2024-07-04,15:00,68.61,51.92,259.47,178.03,12.03,0.12,119.2,345.68,17.49,78.74,909.25,216.0,Very Unhealthy,Khulna
2024-07-04,15:00,111.9,95.09,58.91,239.92,4.86,0.13,222.43,302.29,11.04,51.18,103.27,272.0,Very Unhealthy,Rajshahi
2024-07-04,15:00,206.24,145.87,61.27,324.39,29.09,0.09,40.75,359.52,23.91,88.8,229.93,291.0,Very Unhealthy,Barisal
2024-07-04,15:00,90.28,135.72,17.43,313.98,29.94,0.1,115.39,359.5,28.65,79.99,749.15,297.0,Very Unhealthy,Sylhet
2024-07-04,15:00,202.28,80.62,264.04,149.37,18.76,0.13,26.09,174.78,16.07,61.79,611.11,226.0,Very Unhealthy,Mymensingh
2024-07-04,15:00,294.42,186.77,243.64,341.23,15.75,0.09,203.7,136.44,25.54,69.83,229.29,254.0,Very Unhealthy,Rangpur
2024-07-04,16:00,193.65,40.36,297.9,241.98,6.44,0.03,172.12,68.71,33.72,54.15,482.18,222.0,Very Unhealthy,Dhaka
2024-07-04,16:00,216.47,85.26,308.56,373.82,3.72,0.1,42.95,227.34,31.52,65.34,703.93,187.0,Unhealthy,Chattogram
2024-07-04,16:00,260.33,84.1,81.95,101.32,6.74,0.12,116.31,195.53,13.45,56.0,945.38,216.0,Very Unhealthy,Khulna
2024-07-04,16:00,51.79,128.87,294.47,320.11,12.49,0.12,244.66,257.15,13.43,65.22,507.32,294.0,Very Unhealthy,Rajshahi
2024-07-04,16:00,201.91,52.49,207.33,206.7,9.64,0.13,295.12,253.63,31.48,82.86,320.14,337.0,Hazardous,Barisal
2024-07-04,16:00,279.48,42.21,396.31,236.81,25.59,0.12,205.5,96.64,11.02,88.46,383.42,268.0,Very Unhealthy,Sylhet
2024-07-04,16:00,81.46,59.03,158.86,212.55,3.34,0.12,267.48,144.08,29.59,86.72,860.06,315.0,Hazardous,Mymensingh
2024-07-04,16:00,39.47,12.87,14.05,186.33,16.51,0.05,189.44,148.67,21.28,92.15,609.72,240.0,Very Unhealthy,Rangpur
2024-07-04,17:00,50.53,126.73,297.98,136.75,0.82,0.12,93.06,157.85,21.67,83.35,254.62,216.0,Very Unhealthy,Dhaka
2024-07-04,17:00,188.23,116.7,160.78,88.96,28.12,0.04,32.72,378.85,11.17,68.51,768.56,285.0,Very Unhealthy,Chattogram
2024-07-04,17:00,196.8,42.71,13.37,201.59,8.3,0.14,75.46,383.86,21.17,57.52,119.16,242.0,Very Unhealthy,Khulna
2024-07-04,17:00,219.89,69.77,369.58,217.03,12.95,0.09,52.54,338.1,10.26,80.1,583.1,192.0,Unhealthy,Rajshahi
2024-07-04,17:00,41.9,60.11,49.6,125.62,24.79,0.1,281.49,189.62,30.97,85.28,374.3,326.0,Hazardous,Barisal
2024-07-04,17:00,26.09,16.7,296.2,83.94,20.03,0.09,147.38,379.48,25.25,79.4,202.76,236.0,Very Unhealthy,Sylhet
2024-07-04,17:00,161.06,2.92,362.16,148.44,18.69,0.04,164.14,49.86,30.38,70.33,572.66,222.0,Very Unhealthy,Mymensingh
2024-07-04,17:00,255.97,18.62,332.99,330.78,19.83,0.06,37.01,313.03,24.09,78.7,369.36,230.0,Very Unhealthy,Rangpur
2024-07-04,18:00,252.91,29.43,388.44,193.83,27.58,0.07,178.33,170.37,15.71,81.08,779.55,281.0,Very Unhealthy,Dhaka
2024-07-04,18:00,155.46,85.86,112.28,264.65,5.04,0.09,150.21,43.04,13.93,71.36,299.99,200.0,Unhealthy,Chattogram
2024-07-04,18:00,252.39,151.65,10.27,357.3,12.74,0.13,34.85,124.53,23.18,92.14,847.13,226.0,Very Unhealthy,Khulna
2024-07-04,18:00,81.62,116.24,353.15,387.42,7.92,0.15,118.56,343.81,27.6,69.04,784.33,247.0,Very Unhealthy,Rajshahi
2024-07-04,18:00,173.29,168.44,120.96,215.26,20.67,0.09,79.42,245.84,23.59,73.49,410.85,235.0,Very Unhealthy,Barisal
2024-07-04,18:00,93.52,48.89,56.24,222.79,25.76,0.03,27.22,158.57,14.15,52.39,402.94,269.0,Very Unhealthy,Sylhet
2024-07-04,18:00,255.62,62.61,158.35,325.66,22.05,0.06,294.56,168.62,28.96,71.51,898.9,336.0,Hazardous,Mymensingh
2024-07-04,18:00,276.37,101.58,264.16,136.88,16.85,0.13,137.15,166.11,27.82,77.73,988.83,226.0,Very Unhealthy,Rangpur
2024-07-04,19:00,99.43,17.25,205.25,363.08,29.26,0.05,54.97,339.98,14.65,75.64,217.28,292.0,Very Unhealthy,Dhaka
2024-07-04,19:00,266.99,114.13,14.14,123.78,10.63,0.1,216.11,394.03,28.09,91.52,184.7,266.0,Very Unhealthy,Chattogram
2024-07-04,19:00,78.52,135.36,43.35,293.59,25.05,0.04,291.47,151.12,14.45,64.59,286.43,334.0,Hazardous,Khulna
2024-07-04,19:00,203.56,144.27,319.45,332.24,20.5,0.06,158.73,111.22,23.07,90.59,590.82,234.0,Very Unhealthy,Rajshahi
2024-07-04,19:00,173.12,23.34,314.99,233.15,13.7,0.04,69.82,365.49,16.74,73.93,851.12,216.0,Very Unhealthy,Barisal
2024-07-04,19:00,123.21,150.29,232.26,80.96,24.07,0.02,53.33,119.35,19.53,89.22,138.37,258.0,Very Unhealthy,Sylhet
2024-07-04,19:00,68.3,57.39,293.95,173.05,26.85,0.09,188.5,220.55,23.31,53.1,934.46,276.0,Very Unhealthy,Mymensingh
2024-07-04,19:00,87.36,40.81,117.94,324.65,22.97,0.04,295.2,298.85,29.25,56.6,140.75,337.0,Hazardous,Rangpur
2024-07-04,20:00,217.96,76.84,72.01,233.48,28.11,0.02,120.38,59.75,24.68,73.95,599.83,285.0,Very Unhealthy,Dhaka
2024-07-04,20:00,253.81,195.03,316.44,204.55,26.08,0.03,247.41,172.4,19.04,59.22,133.57,297.0,Very Unhealthy,Chattogram
2024-07-04,20:00,39.14,45.0,317.2,101.78,18.16,0.12,246.25,386.57,20.56,84.35,696.24,296.0,Very Unhealthy,Khulna
2024-07-04,20:00,276.02,8.44,268.22,356.75,4.55,0.1,237.22,361.29,31.75,87.66,123.92,287.0,Very Unhealthy,Rajshahi
2024-07-04,20:00,130.72,123.23,37.19,311.91,28.99,0.03,295.57,232.23,25.75,90.83,919.9,337.0,Hazardous,Barisal
2024-07-04,20:00,175.67,172.11,301.27,331.04,18.99,0.03,299.86,120.57,28.88,81.35,882.06,340.0,Hazardous,Sylhet
2024-07-04,20:00,235.85,49.18,311.03,155.57,11.61,0.09,176.36,303.97,34.13,81.7,891.72,227.0,Very Unhealthy,Mymensingh
2024-07-04,20:00,83.99,133.23,40.94,358.95,23.18,0.11,96.05,37.77,20.01,88.92,841.45,252.0,Very Unhealthy,Rangpur
2024-07-04,21:00,195.91,103.59,104.55,329.32,5.71,0.11,104.47,214.87,19.54,84.91,51.72,205.0,Very Unhealthy,Dhaka
2024-07-04,21:00,84.7,4.39,296.58,323.58,3.07,0.01,139.86,235.9,25.25,78.35,550.61,195.0,Unhealthy,Chattogram
2024-07-04,21:00,167.53,32.15,343.61,61.46,10.34,0.1,61.47,93.52,22.02,90.71,84.2,187.0,Unhealthy,Khulna
2024-07-04,21:00,248.54,121.38,104.64,230.59,7.66,0.14,17.42,357.27,11.63,52.74,354.47,237.0,Very Unhealthy,Rajshahi
2024-07-04,21:00,51.99,29.9,328.77,324.43,17.48,0.06,221.84,335.22,14.03,80.07,267.36,272.0,Very Unhealthy,Barisal
2024-07-04,21:00,76.29,192.44,23.36,128.48,27.26,0.05,287.59,242.75,30.58,84.52,471.67,331.0,Hazardous,Sylhet
2024-07-04,21:00,220.91,14.16,145.11,107.61,5.13,0.09,149.15,146.29,34.77,73.97,689.58,199.0,Unhealthy,Mymensingh
2024-07-04,21:00,284.51,39.96,258.7,91.42,15.83,0.05,203.48,292.62,14.12,88.21,572.02,254.0,Very Unhealthy,Rangpur
2024-07-04,22:00,166.38,152.99,50.33,269.08,26.02,0.03,55.1,190.4,13.73,57.67,913.45,271.0,Very Unhealthy,Dhaka
2024-07-04,22:00,188.31,58.05,247.54,335.1,21.63,0.11,128.76,51.49,29.24,77.52,210.71,242.0,Very Unhealthy,Chattogram
2024-07-04,22:00,239.33,95.54,192.27,180.83,26.98,0.12,225.0,311.83,14.24,66.75,218.8,277.0,Very Unhealthy,Khulna
2024-07-04,22:00,83.1,160.32,86.71,23.28,9.69,0.09,28.21,104.47,34.93,63.06,787.63,161.0,Unhealthy,Rajshahi
2024-07-04,22:00,285.44,110.18,128.62,245.01,4.73,0.1,30.99,25.95,33.77,62.93,224.73,192.0,Unhealthy,Barisal
2024-07-04,22:00,99.9,168.85,340.51,211.7,10.62,0.06,46.52,334.53,32.97,84.95,245.89,190.0,Unhealthy,Sylhet
2024-07-04,22:00,56.24,135.29,274.56,75.6,26.64,0.15,248.14,319.75,30.82,77.44,447.58,298.0,Very Unhealthy,Mymensingh
2024-07-04,22:00,131.8,134.22,310.15,264.95,8.93,0.03,196.91,137.83,31.51,84.99,110.65,247.0,Very Unhealthy,Rangpur
2024-07-04,23:00,108.38,199.85,388.98,115.57,17.69,0.09,64.78,20.36,17.58,85.43,93.9,216.0,Very Unhealthy,Dhaka
2024-07-04,23:00,50.87,114.5,190.78,256.43,11.07,0.03,221.77,396.23,24.56,53.01,851.77,272.0,Very Unhealthy,Chattogram
2024-07-04,23:00,289.38,139.41,280.72,347.06,18.16,0.06,23.41,253.73,17.76,76.4,968.84,219.0,Very Unhealthy,Khulna
2024-07-04,23:00,57.46,196.88,209.52,183.46,1.12,0.08,288.7,26.97,13.6,91.54,610.62,331.0,Hazardous,Rajshahi
2024-07-04,23:00,116.84,143.46,45.46,157.4,1.67,0.03,90.41,268.03,26.33,64.67,913.44,169.0,Unhealthy,Barisal
2024-07-04,23:00,64.68,169.14,111.8,67.05,15.56,0.12,131.36,151.38,10.13,77.21,834.38,216.0,Very Unhealthy,Sylhet
2024-07-04,23:00,225.74,174.07,339.63,121.39,22.3,0.03,14.44,352.19,20.84,76.63,250.78,246.0,Very Unhealthy,Mymensingh
2024-07-04,23:00,272.93,175.91,333.0,192.07,28.08,0.12,39.87,366.14,30.5,73.75,446.36,285.0,Very Unhealthy,Rangpur
2024-07-05,00:00,73.99,71.29,47.63,60.72,13.22,0.11,191.27,336.96,23.46,86.05,693.64,241.0,Very Unhealthy,Dhaka
2024-07-05,00:00,143.23,147.45,187.65,78.95,0.86,0.04,160.79,377.07,20.17,61.98,278.74,233.0,Very Unhealthy,Chattogram
2024-07-05,00:00,266.91,68.47,220.75,276.15,23.16,0.03,50.7,85.89,15.39,54.0,133.58,252.0,Very Unhealthy,Khulna
2024-07-05,00:00,91.8,94.14,45.78,335.44,10.73,0.09,95.09,67.14,19.63,62.0,70.82,171.0,Unhealthy,Rajshahi
2024-07-05,00:00,118.51,185.21,62.96,70.15,5.69,0.09,162.19,278.23,14.09,76.17,690.0,213.0,Very Unhealthy,Barisal
2024-07-05,00:00,5.87,104.17,346.81,76.91,2.57,0.1,77.02,371.35,28.7,73.92,95.21,224.0,Very Unhealthy,Sylhet
2024-07-05,00:00,172.82,197.37,21.58,345.0,21.52,0.07,53.36,284.61,27.04,76.72,238.94,241.0,Very Unhealthy,Mymensingh
2024-07-05,00:00,144.68,21.08,147.31,284.75,3.76,0.06,257.17,361.29,27.96,61.75,946.97,306.0,Hazardous,Rangpur
2024-07-05,01:00,297.99,15.59,260.91,168.17,25.39,0.11,218.81,84.2,32.25,86.6,128.56,269.0,Very Unhealthy,Dhaka
2024-07-05,01:00,105.56,37.42,94.04,133.99,2.39,0.03,179.26,92.17,21.53,86.22,698.03,230.0,Very Unhealthy,Chattogram
2024-07-05,01:00,137.14,74.59,245.16,306.17,14.75,0.02,259.5,334.02,22.88,81.09,665.77,308.0,Hazardous,Khulna
2024-07-05,01:00,113.26,116.9,149.83,192.69,8.28,0.13,158.34,338.77,25.96,51.2,275.54,226.0,Very Unhealthy,Rajshahi
2024-07-05,01:00,238.64,36.53,185.35,325.87,9.47,0.03,46.33,313.39,15.84,65.59,232.53,180.0,Unhealthy,Barisal
2024-07-05,01:00,139.63,164.33,287.52,254.73,6.33,0.08,259.96,250.36,15.08,84.45,195.16,309.0,Hazardous,Sylhet
2024-07-05,01:00,114.9,170.47,156.84,341.9,11.18,0.01,50.45,175.78,12.91,69.13,540.84,138.0,Unhealthy for Sensitive Groups,Mymensingh
2024-07-05,01:00,149.15,179.7,375.8,358.76,22.73,0.04,85.79,118.16,27.38,90.44,761.87,249.0,Very Unhealthy,Rangpur
2024-07-05,02:00,297.15,170.86,264.0,224.01,0.84,0.07,88.37,119.52,13.6,79.14,769.39,197.0,Unhealthy,Dhaka
2024-07-05,02:00,115.43,22.43,125.92,333.89,6.18,0.08,14.71,306.76,15.74,84.86,811.45,177.0,Unhealthy,Chattogram
2024-07-05,02:00,241.45,109.21,273.14,164.59,8.23,0.05,191.28,351.74,25.72,84.29,528.5,241.0,Very Unhealthy,Khulna
2024-07-05,02:00,154.22,188.96,338.85,365.18,21.58,0.09,264.92,109.78,34.38,87.6,660.03,312.0,Hazardous,Rajshahi
2024-07-05,02:00,264.67,60.7,337.54,363.1,25.61,0.1,272.84,289.06,30.2,64.44,669.09,319.0,Hazardous,Barisal
2024-07-05,02:00,124.21,54.83,353.71,247.51,7.31,0.01,279.58,81.4,10.79,61.23,679.74,324.0,Hazardous,Sylhet
2024-07-05,02:00,193.05,11.89,114.56,57.62,4.01,0.03,238.84,337.02,19.75,57.54,826.66,289.0,Very Unhealthy,Mymensingh
2024-07-05,02:00,289.76,85.36,342.06,204.84,19.79,0.13,232.81,103.86,11.98,58.74,179.6,283.0,Very Unhealthy,Rangpur
2024-07-05,03:00,217.99,62.6,270.19,129.64,4.13,0.05,71.55,256.47,30.17,68.97,878.78,164.0,Unhealthy,Dhaka
2024-07-05,03:00,249.21,84.34,174.33,230.32,1.23,0.06,144.02,129.07,30.74,70.37,721.33,197.0,Unhealthy,Chattogram
2024-07-05,03:00,206.14,80.56,179.88,310.73,11.06,0.12,95.59,206.43,18.1,69.95,381.41,216.0,Very Unhealthy,Khulna
2024-07-05,03:00,126.24,153.76,251.05,381.02,11.28,0.15,120.28,191.19,10.85,67.19,55.24,247.0,Very Unhealthy,Rajshahi
2024-07-05,03:00,113.01,96.25,300.59,46.12,11.5,0.1,192.07,68.11,18.19,59.83,919.92,242.0,Very Unhealthy,Barisal
2024-07-05,03:00,91.56,196.68,102.43,360.97,29.81,0.14,70.55,241.63,18.42,92.41,684.16,296.0,Very Unhealthy,Sylhet
2024-07-05,03:00,229.83,177.18,366.37,233.88,23.13,0.08,276.58,380.01,17.25,64.53,237.55,322.0,Hazardous,Mymensingh
2024-07-05,03:00,66.6,92.21,289.43,302.07,9.8,0.14,200.52,200.29,28.82,92.64,287.57,251.0,Very Unhealthy,Rangpur
2024-07-05,04:00,39.83,188.45,162.11,369.85,5.13,0.05,136.22,379.19,27.88,73.19,122.17,236.0,Very Unhealthy,Dhaka
2024-07-05,04:00,97.6,65.94,140.41,51.4,25.5,0.07,210.54,120.16,14.43,66.13,259.67,267.0,Very Unhealthy,Chattogram
2024-07-05,04:00,115.34,112.29,18.28,226.49,11.95,0.13,284.97,372.89,18.2,73.63,114.18,328.0,Hazardous,Khulna
2024-07-05,04:00,163.13,114.51,98.13,45.92,6.99,0.02,141.28,176.14,24.98,55.71,846.45,195.0,Unhealthy,Rajshahi
2024-07-05,04:00,85.78,80.25,250.82,272.77,14.2,0.12,37.84,74.22,11.79,92.11,839.59,216.0,Very Unhealthy,Barisal
2024-07-05,04:00,277.28,70.52,159.61,295.15,4.88,0.05,238.24,298.72,26.43,84.06,132.45,288.0,Very Unhealthy,Sylhet
2024-07-05,04:00,182.21,59.69,274.54,161.1,0.75,0.1,162.19,137.69,22.42,74.54,893.29,213.0,Very Unhealthy,Mymensingh
2024-07-05,04:00,47.94,102.94,187.07,378.71,7.61,0.01,214.53,139.88,11.69,81.76,840.16,264.0,Very Unhealthy,Rangpur
2024-07-05,05:00,273.32,177.55,127.51,332.78,29.89,0.13,274.74,392.84,22.66,52.13,122.33,320.0,Hazardous,Dhaka
2024-07-05,05:00,265.02,39.35,90.37,377.31,21.06,0.06,67.51,168.4,15.38,90.11,611.07,238.0,Very Unhealthy,Chattogram
2024-07-05,05:00,197.7,82.21,22.16,258.09,25.34,0.06,295.91,79.11,13.88,71.8,777.18,337.0,Hazardous,Khulna
2024-07-05,05:00,207.9,86.29,330.35,182.92,28.89,0.03,251.5,304.67,29.53,82.17,874.84,302.0,Hazardous,Rajshahi
2024-07-05,05:00,124.83,50.68,341.44,124.76,15.09,0.07,288.96,289.91,13.75,64.05,518.48,332.0,Hazardous,Barisal
2024-07-05,05:00,273.76,140.94,100.7,148.16,16.65,0.09,125.36,310.96,24.6,83.48,148.7,209.0,Very Unhealthy,Sylhet
2024-07-05,05:00,104.94,4.36,210.81,394.0,15.43,0.04,94.32,74.45,23.58,53.96,75.23,171.0,Unhealthy,Mymensingh
2024-07-05,05:00,227.21,80.91,318.02,336.42,0.87,0.1,245.67,368.11,21.51,81.21,415.76,295.0,Very Unhealthy,Rangpur
2024-07-05,06:00,260.02,7.86,24.05,225.43,26.14,0.14,244.86,137.37,14.21,78.56,864.58,295.0,Very Unhealthy,Dhaka
2024-07-05,06:00,178.76,147.83,112.86,30.95,14.98,0.1,186.65,111.48,21.66,88.25,788.28,237.0,Very Unhealthy,Chattogram
2024-07-05,06:00,100.52,101.35,175.21,211.03,22.71,0.1,90.24,30.84,31.04,77.75,180.77,249.0,Very Unhealthy,Khulna
2024-07-05,06:00,263.28,94.1,179.63,120.58,19.71,0.11,73.45,314.3,23.49,58.17,656.4,229.0,Very Unhealthy,Rajshahi
2024-07-05,06:00,75.22,24.53,393.62,387.38,5.62,0.07,191.99,275.38,16.03,82.46,820.7,242.0,Very Unhealthy,Barisal
2024-07-05,06:00,295.42,50.81,262.68,250.62,4.61,0.12,224.18,324.63,23.46,93.22,50.05,274.0,Very Unhealthy,Sylhet
2024-07-05,06:00,44.81,125.66,322.91,99.75,7.4,0.03,23.76,95.9,22.16,88.47,568.93,143.0,Unhealthy for Sensitive Groups,Mymensingh
2024-07-05,06:00,138.32,45.44,140.25,385.79,21.92,0.02,65.63,86.5,17.19,62.47,159.83,244.0,Very Unhealthy,Rangpur
2024-07-05,07:00,26.46,20.67,251.42,384.91,19.05,0.11,11.05,345.59,21.91,67.87,284.83,225.0,Very Unhealthy,Dhaka
2024-07-05,07:00,121.18,25.11,310.49,64.28,8.27,0.07,231.89,219.89,13.56,65.53,301.65,282.0,Very Unhealthy,Chattogram
2024-07-05,07:00,38.73,82.91,135.74,220.47,17.44,0.03,116.33,269.26,26.72,89.39,695.69,214.0,Very Unhealthy,Khulna
2024-07-05,07:00,155.41,166.54,179.8,335.84,18.34,0.12,196.71,379.66,32.43,83.25,444.71,247.0,Very Unhealthy,Rajshahi
2024-07-05,07:00,139.56,140.42,24.57,389.04,12.78,0.13,280.68,175.88,19.82,85.79,489.32,325.0,Hazardous,Barisal
2024-07-05,07:00,261.38,15.28,76.46,372.49,7.57,0.15,182.28,86.39,20.75,80.64,109.38,247.0,Very Unhealthy,Sylhet
2024-07-05,07:00,169.23,41.87,304.88,396.59,11.21,0.14,204.05,248.97,24.39,93.58,134.1,254.0,Very Unhealthy,Mymensingh
2024-07-05,07:00,203.41,197.27,160.83,386.66,25.6,0.07,14.69,237.32,21.08,87.42,619.51,268.0,Very Unhealthy,Rangpur
2024-07-05,08:00,209.45,44.02,355.35,80.11,22.12,0.11,34.36,91.85,17.9,83.65,945.32,245.0,Very Unhealthy,Dhaka
2024-07-05,08:00,73.58,56.63,193.6,113.09,16.9,0.05,231.9,283.31,26.64,81.6,548.46,282.0,Very Unhealthy,Chattogram
2024-07-05,08:00,148.76,39.75,278.23,97.92,26.64,0.03,61.55,290.97,20.08,57.48,515.25,275.0,Very Unhealthy,Khulna
2024-07-05,08:00,84.7,168.22,288.88,76.49,17.03,0.1,219.76,55.84,18.9,74.88,82.18,270.0,Very Unhealthy,Rajshahi
2024-07-05,08:00,7.01,117.71,148.76,208.71,22.88,0.07,196.19,265.95,10.94,54.55,193.2,250.0,Very Unhealthy,Barisal
2024-07-05,08:00,47.9,93.92,163.03,174.27,13.23,0.12,141.86,382.53,21.26,63.93,888.3,240.0,Very Unhealthy,Sylhet
2024-07-05,08:00,199.3,69.0,232.75,40.08,13.76,0.13,101.76,365.04,32.59,79.06,833.82,226.0,Very Unhealthy,Mymensingh
2024-07-05,08:00,228.95,102.54,205.21,106.67,6.5,0.08,17.63,246.59,12.09,81.44,635.46,169.0,Unhealthy,Rangpur
2024-07-05,09:00,205.72,39.22,287.6,179.89,2.63,0.11,84.48,276.57,20.53,93.53,834.54,205.0,Very Unhealthy,Dhaka
2024-07-05,09:00,121.41,148.58,310.16,284.21,25.48,0.03,27.73,156.64,30.46,68.1,903.99,267.0,Very Unhealthy,Chattogram
2024-07-05,09:00,169.98,154.32,120.98,135.36,28.38,0.02,85.34,224.22,11.35,51.22,759.06,287.0,Very Unhealthy,Khulna
2024-07-05,09:00,224.61,99.47,323.24,155.55,23.08,0.12,158.86,289.74,10.42,59.75,887.53,251.0,Very Unhealthy,Rajshahi
2024-07-05,09:00,97.84,89.23,375.42,98.49,27.83,0.14,137.81,169.14,31.51,64.01,845.25,283.0,Very Unhealthy,Barisal
2024-07-05,09:00,186.95,3.32,232.16,172.65,7.77,0.12,218.95,238.25,19.38,70.72,964.36,269.0,Very Unhealthy,Sylhet
2024-07-05,09:00,14.3,163.8,54.16,22.18,27.31,0.05,44.95,115.6,14.63,60.54,829.05,279.0,Very Unhealthy,Mymensingh
2024-07-05,09:00,33.59,26.6,293.14,317.94,20.79,0.06,249.22,335.21,13.34,58.71,265.24,299.0,Very Unhealthy,Rangpur
2024-07-05,10:00,292.21,187.19,260.18,194.51,5.36,0.03,24.59,41.76,31.75,84.84,445.0,195.0,Unhealthy,Dhaka
2024-07-05,10:00,286.75,191.53,38.1,153.66,2.51,0.13,260.71,48.05,26.85,60.88,356.29,309.0,Hazardous,Chattogram
2024-07-05,10:00,226.89,41.17,172.28,272.07,0.55,0.13,190.68,294.17,23.88,68.22,941.7,241.0,Very Unhealthy,Khulna
2024-07-05,10:00,66.93,11.38,19.05,29.12,12.31,0.13,259.73,372.34,27.09,66.35,358.41,308.0,Hazardous,Rajshahi
2024-07-05,10:00,32.5,144.51,193.05,332.44,27.98,0.12,275.77,58.75,28.14,90.73,502.11,321.0,Hazardous,Barisal
2024-07-05,10:00,67.98,97.4,145.21,44.8,5.5,0.02,283.51,290.3,10.81,68.67,386.91,327.0,Hazardous,Sylhet
2024-07-05,10:00,239.88,127.33,246.38,344.47,9.33,0.1,265.08,96.95,15.75,88.0,686.91,313.0,Hazardous,Mymensingh
2024-07-05,10:00,279.7,84.18,45.99,20.53,25.08,0.04,290.49,217.75,12.81,87.34,453.72,333.0,Hazardous,Rangpur
2024-07-05,11:00,290.86,73.05,396.74,375.82,26.52,0.14,43.17,152.17,12.67,90.24,605.48,274.0,Very Unhealthy,Dhaka
2024-07-05,11:00,205.62,17.2,349.12,197.63,21.79,0.08,247.97,388.39,28.96,78.47,121.92,298.0,Very Unhealthy,Chattogram
2024-07-05,11:00,168.63,136.93,385.14,98.44,18.54,0.14,162.34,385.72,33.38,65.67,319.14,245.0,Very Unhealthy,Khulna
2024-07-05,11:00,206.75,130.4,234.05,22.76,8.52,0.01,80.24,136.59,16.96,54.35,912.48,164.0,Unhealthy,Rajshahi
2024-07-05,11:00,162.62,108.27,27.45,106.77,15.96,0.11,41.74,193.44,33.99,54.86,213.88,205.0,Very Unhealthy,Barisal
2024-07-05,11:00,61.89,18.32,238.5,294.3,19.68,0.02,57.56,254.61,30.13,92.68,317.52,229.0,Very Unhealthy,Sylhet
2024-07-05,11:00,39.93,170.02,153.82,67.23,1.49,0.11,175.84,205.39,18.33,60.96,956.03,226.0,Very Unhealthy,Mymensingh
2024-07-05,11:00,51.88,67.3,125.2,283.71,12.67,0.08,229.0,369.45,29.95,73.33,995.45,279.0,Very Unhealthy,Rangpur
2024-07-05,12:00,78.73,189.86,359.55,196.59,8.27,0.06,299.22,140.7,11.23,57.09,110.37,340.0,Hazardous,Dhaka
2024-07-05,12:00,94.69,59.59,137.41,38.67,8.42,0.01,233.65,34.59,29.21,89.77,791.02,283.0,Very Unhealthy,Chattogram
2024-07-05,12:00,93.16,199.19,178.16,349.96,8.08,0.09,170.38,384.23,28.73,50.15,72.86,243.0,Very Unhealthy,Khulna
2024-07-05,12:00,28.59,80.96,210.87,275.14,28.47,0.03,263.41,179.52,14.91,55.27,768.04,311.0,Hazardous,Rajshahi
2024-07-05,12:00,142.46,149.21,218.51,333.45,2.55,0.09,13.92,238.91,11.09,80.81,412.66,161.0,Unhealthy,Barisal
2024-07-05,12:00,148.14,151.52,392.76,183.99,3.33,0.02,37.75,260.5,27.17,76.61,221.34,156.0,Unhealthy,Sylhet
2024-07-05,12:00,49.58,182.7,254.5,124.66,29.89,0.03,75.78,361.26,21.73,67.57,413.6,297.0,Very Unhealthy,Mymensingh
2024-07-05,12:00,61.47,85.3,78.2,249.75,16.28,0.01,183.83,80.73,24.43,66.98,337.1,234.0,Very Unhealthy,Rangpur
2024-07-05,13:00,265.62,174.87,137.68,388.38,7.8,0.14,292.32,323.77,29.02,62.06,192.2,334.0,Hazardous,Dhaka
2024-07-05,13:00,270.37,52.18,363.3,58.21,12.64,0.02,81.16,318.34,28.32,93.71,896.48,186.0,Unhealthy,Chattogram
2024-07-05,13:00,152.84,49.74,148.45,97.28,29.78,0.04,209.77,66.38,31.51,55.76,913.7,296.0,Very Unhealthy,Khulna
2024-07-05,13:00,184.36,152.36,360.47,29.23,8.39,0.09,27.13,200.11,24.69,70.87,222.58,161.0,Unhealthy,Rajshahi
2024-07-05,13:00,277.13,149.29,267.42,220.93,23.54,0.11,113.35,195.13,26.88,59.83,912.56,254.0,Very Unhealthy,Barisal
2024-07-05,13:00,217.33,185.83,125.95,221.0,2.03,0.07,293.15,113.71,21.59,79.28,518.31,335.0,Hazardous,Sylhet
2024-07-05,13:00,220.34,69.29,55.43,31.28,16.01,0.09,273.34,348.45,20.59,61.99,287.65,319.0,Hazardous,Mymensingh
2024-07-05,13:00,57.29,187.0,76.3,344.39,26.95,0.13,107.84,230.65,15.82,54.48,823.79,277.0,Very Unhealthy,Rangpur
2024-07-05,14:00,184.32,11.79,320.54,134.46,12.01,0.06,154.6520891922171,36.55,30.43,67.1,413.07,249.0,Very Unhealthy,Dhaka
2024-07-05,14:00,125.87,69.94,14.88,242.63,23.44,0.11,40.67,22.47,25.33,59.59,908.89,254.0,Very Unhealthy,Chattogram
2024-07-05,14:00,32.21,48.16,260.8,32.26,11.62,0.07,67.13,222.47,14.61,90.45,614.41,157.0,Unhealthy,Khulna
